price,square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_year_2015,availability_year_2020,availability_year_2016,availability_year_2025,availability_instant,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari,avg_conditions_per_zone,avg_square_meters_per_zone,avg_bedrooms_per_zone,avg_bathrooms_per_zone,avg_other_rooms_per_zone,avg_price_per_square_meter_zone,zone_rank,availability_year_not_available_per_zone_perc,availability_year_2024_per_zone_perc,availability_year_2023_per_zone_perc,availability_year_2022_per_zone_perc,availability_year_2015_per_zone_perc,availability_year_2020_per_zone_perc,availability_year_2016_per_zone_perc,availability_year_2025_per_zone_perc,availability_instant_per_zone_perc,availability_year_not_available_per_contract_perc,availability_year_2024_per_contract_perc,availability_year_2023_per_contract_perc,availability_year_2022_per_contract_perc,availability_year_2015_per_contract_perc,availability_year_2020_per_contract_perc,availability_year_2016_per_contract_perc,availability_year_2025_per_contract_perc,availability_instant_per_contract_perc,sqm_x_zone_rank,sqm_x_condition,floor_x_no_elevator,bedrooms_x_zone_rank,sqm_x_high_efficiency
2300.0,47.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,plebisciti - susa,0,1.0,0,0,0,2,0,0,0,1,0.0,0,45.46822355159213,9.222548299659351,2.4319520056593515,2.586178946005357,7.765869161759461,2.391373004480448,3.632195523770792,3.646102509761402,1.882754086618464,4.574178114824863,4.811404913243991,5.292271890154225,2.699549977056797,2.957209526241179,3.115897992140936,3.062265053118984,1.7058823529411764,90.17647058823529,1.7254901960784315,1.5490196078431373,0.9803921568627451,28.704384533352293,35.0,0.8431372549019608,0.13725490196078433,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.7058823529411765,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,1645.0,94.0,1.0,35.0,0.0
750.0,45.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"1 bedroom, 1 bathroom, kitchen diner",1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,città studi,0,5.0,0,0,1,1,0,0,0,1,250.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.950399119252964,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.666140956573612,1.8046875,71.1953125,1.4765625,1.2109375,0.8515625,24.409581328684194,63.0,0.8515625,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.7578125,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2835.0,90.0,0.0,63.0,0.0
1200.0,56.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,lodi - brenta,0,3.0,0,0,1,3,0,0,1,0,100.0,0,45.4429124,9.2178994,3.1171136586024635,3.52895466912292,8.30784375184911,4.801267261772558,4.321936807886948,4.672924527681795,3.748593573464957,4.3765654045558815,5.375931903270834,6.056938251602821,4.909511052379429,4.928466108794948,4.865409887108877,3.598642810351802,1.7924528301886793,62.0377358490566,1.320754716981132,1.1320754716981132,0.7924528301886793,26.27931869403935,47.0,0.8490566037735849,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.7358490566037735,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2632.0,56.0,0.0,47.0,0.0
1100.0,53.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,sempione,0,2.0,0,0,1,3,0,0,1,0,100.0,0,45.4771041,9.1701771,2.219805590195977,1.83645375739965,3.605096481350928,2.701005705892826,1.0758450505191446,0.6487874363440276,2.3439680219813144,2.190088131911057,1.0625883684294737,1.1681103492039548,2.241973381209432,1.7557546049834505,1.3696355396508415,1.743584527569477,1.96,82.1,1.55,1.43,0.96,26.050778123463747,50.0,0.79,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.59,0.8890069038767924,0.10249601699415826,0.006903876792352629,0.0,0.0005310674455655868,0.0005310674455655868,0.0005310674455655868,0.0,0.7541157727031333,2650.0,53.0,0.0,50.0,0.0
1850.0,90.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen nook",2,1,2,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,trenno,0,6.0,0,0,1,3,0,0,1,0,150.0,0,45.4906948,9.1008233,7.68777354587041,7.369425228283708,2.280912331446741,7.99430831989171,6.3651756236630606,6.200442324713541,7.943112692388023,6.263645169879999,5.214122785397079,4.589480046378449,7.521462688391207,7.084899791061746,6.798198798911744,7.07913895431154,2.0,92.85714285714286,2.0,2.0,1.0,19.942279942279946,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,9810.0,180.0,0.0,218.0,0.0
1200.0,70.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,martini - insubria,0,0.0,0,0,0,2,0,0,0,1,200.0,0,45.45491426708675,9.220614327406476,2.4663236763949445,2.8114949169696906,7.967489709695982,3.596247020732472,3.787591147845697,4.006456509904229,2.6811937870136933,4.280659713025737,4.9533294795644345,5.564827275618067,3.777260044120937,3.885008522920177,3.905296471486955,3.078425291588132,1.8823529411764706,58.14705882352941,1.1764705882352942,1.0588235294117647,0.8529411764705882,24.81155109962345,59.0,0.7352941176470589,0.20588235294117646,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,4130.0,70.0,0.0,59.0,0.0
6500.0,230.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"5 (4 bedrooms, 1 other), 3 bathrooms",4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,2,pasteur,0,2.0,0,0,1,1,0,0,0,1,600.0,0,45.4902857,9.2179293,3.540411048602592,3.36660142082984,7.448976626926387,1.311200647130661,4.082357105847621,3.7604665407444777,2.2738013816313143,5.445496015099361,4.980272683869565,5.1509988425832,1.7589599064968584,2.2453149526538465,2.6354753988959967,3.914747602279766,1.6666666666666667,64.56410256410257,1.3846153846153846,1.1025641025641026,0.8717948717948718,28.37583383600545,37.0,0.8205128205128205,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0,0.0,0.717948717948718,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,8510.0,460.0,0.0,148.0,0.0
1250.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,paolo sarpi,0,-1.0,1,0,1,1,0,0,0,1,150.0,0,45.4810279,9.1713197,2.464973898169811,2.0566296381600866,3.706128229283964,2.5077813717558004,1.4585095689496792,0.9566651591099092,2.3583393617180426,2.634980388579752,1.461416778380825,1.3948763131796682,2.032702861555537,1.554160745642613,1.2145814444646812,2.065655797788199,1.881578947368421,72.23684210526316,1.3421052631578947,1.2894736842105263,0.8947368421052632,29.239906384610276,30.0,0.7368421052631579,0.25,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.5657894736842105,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,1500.0,100.0,-0.0,30.0,0.0
1750.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,piave - tricolore,0,4.0,0,0,1,3,0,0,1,0,450.0,0,45.46787442901027,9.207189149496196,1.260741771833218,1.3878339483864837,6.589215671208716,1.9111888905134244,2.434968570889813,2.4777273180800616,0.900599081848988,3.417405377169753,3.617654976950994,4.119220196942349,2.018853902697657,2.1037733675819426,2.143748717316727,1.8737608853535888,1.7727272727272727,88.70454545454545,1.7045454545454546,1.3636363636363635,1.0,32.15979179783613,21.0,0.75,0.22727272727272727,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.6136363636363636,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2100.0,100.0,0.0,42.0,0.0
1200.0,50.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ghisolfa - mac mahon,0,6.0,0,0,1,1,0,0,0,1,140.0,0,45.49400439451002,9.15814380274522,4.231928033237648,3.818897448516818,3.1955263687592064,3.645226434242959,3.1758920094243264,2.715633039848043,3.934320725893131,4.088049463407212,2.666721929606033,2.0940424349438675,3.1998473871286275,2.840224496043727,2.674518571576566,3.828085026740437,1.7727272727272727,73.95454545454545,1.5454545454545454,1.3181818181818181,0.8636363636363636,26.242263087335377,48.0,0.8636363636363636,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2400.0,50.0,0.0,48.0,0.0
2400.0,110.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,san vittore,0,3.0,0,0,1,2,1,0,0,0,300.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474675,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882,1.8666666666666667,92.76666666666667,1.7,1.5,1.1,27.46397863578208,43.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,4730.0,110.0,0.0,86.0,0.0
1600.0,75.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 1 bathroom, kitchenette",2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,navigli - darsena,0,4.0,0,0,1,2,0,0,0,1,250.0,0,45.451982882693535,9.177217368858376,1.77643574959937,1.975517804816893,5.070400077115934,4.16873806936465,1.8195556530905224,2.357274958804256,3.0393593893643924,1.085894900815726,2.3826096513120136,3.0971832561942354,3.932130535813309,3.617372166582362,3.300971606311601,1.4869576630914272,1.7868852459016393,58.98360655737705,1.319672131147541,1.139344262295082,0.8032786885245902,29.144264018880026,32.0,0.680327868852459,0.29508196721311475,0.02459016393442623,0.0,0.0,0.0,0.0,0.0,0.4918032786885246,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2400.0,75.0,0.0,64.0,0.0
1200.0,50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,tre castelli - faenza,0,0.0,0,0,1,6,0,1,0,0,0.0,0,45.43872507801258,9.144665859243622,4.64717106993466,4.738665696918096,4.670921035697742,6.854386795555026,4.098088348657278,4.557467936621391,5.842960185886446,2.6758932403825173,3.711622070194385,4.1492479487842,6.52309795758166,6.1123990473023655,5.729164544889167,4.183235801445815,1.8076923076923077,58.61538461538461,1.3461538461538463,1.0769230769230769,0.7692307692307693,21.066268686065065,100.0,0.9230769230769231,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8890069038767924,0.10249601699415826,0.006903876792352629,0.0,0.0005310674455655868,0.0005310674455655868,0.0005310674455655868,0.0,0.7541157727031333,5000.0,100.0,0.0,100.0,50.0
1150.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,isola,0,3.0,0,0,0,1,0,0,0,1,150.0,0,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880517,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558575,2.846762947538461,1.7,70.75714285714285,1.3285714285714285,1.2142857142857142,0.9285714285714286,29.64732980788475,29.0,0.7285714285714285,0.2,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.6428571428571429,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,1450.0,100.0,3.0,29.0,0.0
2250.0,73.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,vincenzo monti,0,4.0,0,0,1,4,0,0,1,0,275.0,0,45.5079994,9.0974335,8.8288866621938,8.462569884762274,3.911351710283829,8.624860931597697,7.546285635535775,7.267414472114092,8.831494404640953,7.734489027804426,6.499280448104086,5.803480013119685,8.18043801983251,7.806841247722292,7.597243103837597,8.274146913005003,1.9473684210526316,109.84210526315789,1.7894736842105263,1.6842105263157894,1.1842105263157894,30.37930547372031,23.0,0.8421052631578947,0.13157894736842105,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,1679.0,73.0,0.0,46.0,0.0
750.0,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 bedroom, 1 bathroom, kitchen diner",1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,cascina dei pomi,0,3.0,0,0,1,1,0,0,0,1,150.0,0,45.4969041,9.2085756,3.862205866626803,3.5891529149812804,6.918039717412422,1.412244502415508,4.069568925070418,3.6447034702289822,2.614231317349815,5.490656229397237,4.763844159558445,4.79114171448993,1.648649140118021,2.060362255143358,2.455514187157537,4.087140344831939,1.9642857142857142,67.78571428571429,1.3571428571428572,1.1071428571428572,0.8214285714285714,22.36203166511246,84.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,4620.0,55.0,0.0,84.0,0.0
1300.0,62.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,solari,0,4.0,0,0,1,1,0,0,0,1,230.0,0,45.4380426,9.2048152,3.078063554711031,3.4955616810122434,7.723226949142131,5.202492125840759,4.04958863448218,4.49414324633694,4.036722848755745,3.73884539049012,4.943393001103053,5.654562732923041,5.206674390735123,5.116863706633494,4.964352910067129,3.381926575776616,1.9553571428571428,64.28571428571429,1.3035714285714286,1.1071428571428572,0.8571428571428571,30.33870126672456,24.0,0.8839285714285714,0.10714285714285714,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.6964285714285714,0.8890069038767924,0.10249601699415826,0.006903876792352629,0.0,0.0005310674455655868,0.0005310674455655868,0.0005310674455655868,0.0,0.7541157727031333,1488.0,124.0,0.0,24.0,0.0
1100.0,54.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,affori,0,3.0,0,0,1,6,0,1,0,0,250.0,0,45.5151242,9.1727368,5.856307250763516,5.446021096130455,5.6002105459709695,4.115137290834935,5.21013982844915,4.673126219230658,5.022140416473263,6.4142012034095135,5.090651738779219,4.632559048158819,3.8879362110895386,3.8429681413969776,3.964221917488461,5.684307539033295,1.8666666666666667,63.86666666666667,1.2666666666666666,1.2,0.7,22.545210229358666,83.0,0.8333333333333334,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.7,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,4482.0,108.0,0.0,83.0,54.0
1100.0,65.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, semi-habitable kitchen",1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,argonne - corsica,0,1.0,0,0,1,1,0,0,0,1,200.0,0,45.4680992,9.2319145,3.150830404870313,3.316066824249833,8.49124342874446,2.9199128063534165,4.362644457151596,4.371251347518723,2.5827836003783995,5.280339147573718,5.541730602146229,6.017365158146815,3.2849997994880207,3.5932686616925245,3.7870271559319058,3.7860323199152495,1.7058823529411764,66.1470588235294,1.3529411764705883,1.088235294117647,0.7941176470588235,22.930497745213856,81.0,0.8235294117647058,0.08823529411764706,0.058823529411764705,0.0,0.0,0.029411764705882353,0.0,0.0,0.7647058823529411,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,5265.0,65.0,0.0,81.0,0.0
1750.0,80.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,città studi,0,2.0,0,0,1,2,1,0,0,0,250.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.950399119252964,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.666140956573612,1.8046875,71.1953125,1.4765625,1.2109375,0.8515625,24.409581328684194,63.0,0.8515625,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.7578125,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,5040.0,160.0,0.0,126.0,0.0
1500.0,65.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,vercelli - wagner,0,1.0,0,0,1,1,0,0,0,1,200.0,0,45.46680822960684,9.15901130760179,2.58087127602902,2.3711183609451694,3.009491713915492,3.973448482233541,1.3332300598974072,1.524436991381097,3.295982525934148,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657,1.6888888888888889,80.24444444444444,1.5555555555555556,1.3111111111111111,0.9333333333333333,26.23775162249206,49.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,3185.0,130.0,0.0,49.0,0.0
1500.0,58.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,montenero,0,-1.0,1,0,1,1,0,0,0,1,300.0,0,45.5513532,9.2090518,9.78293321559214,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824,1.788888888888889,84.81111111111112,1.7777777777777777,1.2777777777777777,0.8666666666666667,28.216772874105132,39.0,0.8,0.18888888888888888,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.5777777777777777,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2262.0,116.0,-0.0,78.0,0.0
4800.0,80.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,arena,0,2.0,0,0,0,5,0,0,1,0,0.0,0,45.4754159,9.1814367,1.4902938438971158,1.0716604697953944,4.4914501833559415,1.981467014152997,0.896473166005061,0.4700956123514624,1.449955370703626,2.31948123210935,1.7065127257784514,2.0281597618337344,1.5759913677786204,1.1310553612216876,0.74212860361505,1.2172424635522536,1.9090909090909092,79.13636363636364,1.4545454545454546,1.4545454545454546,0.9090909090909091,36.53600288717938,12.0,0.5909090909090909,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,960.0,160.0,2.0,12.0,0.0
800.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,vigentino - fatima,0,2.0,0,0,0,2,1,0,0,0,80.0,0,45.4220405,9.2036386,4.776443926367901,5.182027086626424,8.80590366057008,6.980143281652242,5.580711496930945,6.07180104013318,5.805332414885358,4.934933242613378,6.298547371565617,7.012585413836275,6.969178703626998,6.853027480786566,6.671995392160794,4.980887439012887,1.7878787878787878,61.21212121212121,1.303030303030303,1.121212121212121,0.6666666666666666,18.970262090044734,112.0,0.9090909090909091,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,5600.0,100.0,2.0,112.0,0.0
3500.0,136.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,missori,0,4.0,0,0,1,2,0,0,0,1,334.0,0,45.4599554,9.1893681,0.5113461482794932,0.8455961543201852,5.486592209037622,2.962236049814279,1.3990643535110414,1.7873405142282006,1.7844911463437183,1.8506597583509263,2.4898452996174383,3.1472905439561973,2.7959412026318926,2.5696831349514158,2.3349625424500093,0.6816511439257408,1.878787878787879,94.87878787878788,1.7878787878787878,1.4242424242424243,1.121212121212121,32.66674599500406,18.0,0.8484848484848485,0.06060606060606061,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2448.0,136.0,0.0,54.0,0.0
1700.0,90.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,centrale,0,3.0,0,0,0,1,0,0,0,1,200.0,1,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.0145595418935688,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.4926166801691354,0.9686483273545774,1.3446434022490918,2.7181462663009417,1.8674698795180722,79.59036144578313,1.4939759036144578,1.2891566265060241,1.0120481927710843,30.191447011261396,26.0,0.7349397590361446,0.13253012048192772,0.024096385542168676,0.10843373493975904,0.0,0.0,0.0,0.0,0.5421686746987951,0.964349376114082,0.03297682709447415,0.0017825311942959,0.0,0.0,0.0,0.0,0.00089126559714795,0.7477718360071302,2340.0,180.0,3.0,52.0,0.0
